6333111138,小祖宗的微博小窝885,#宋亚轩[超话]# 🌠 #宋亚轩决胜终章# 好好长大就是一个很勇敢的事呢我们的小可爱也是小男子汉了呢@TyphoonProject-宋亚轩 ,0,0,0,1564502340000
,Baby-sharon,:台风来临前的鹏城夜晚！,1,0,1,1564502340000
6333111138,小祖宗的微博小窝885,#宋亚轩[超话]##宋亚轩决胜终章##台风蜕变之战# 你的光芒在黑夜与白昼间接连生辉 如日光温暖 如月色沉练 我悄然守护 使风雨不至@TyphoonProject-宋亚轩 ❤️ ,0,0,0,1564502340000
2658256953,JJ臭,:低于五级的台风都不配被海南人记住名字。 ,1,0,0,1564502340000
,死酒神,7.27 Holokastrial @温州棠叁LiveHouse  @死酒神 死亡行军2Photo credit: Scarliyy ,4,2,1,1564502340000
6333111138,小祖宗的微博小窝885,"' 🥤 '≺ ғʟɪᴘᴘᴇᴅ今日特供≻夏日限定薄荷味冰镇汽泡水100%纯真,24h沁甜,赏味期无限#宋亚轩[超话]# @TyphoonProject-宋亚轩 ",0,0,0,1564502340000
2126227002,熙熙Caleyseven,:台风又要来了， 心好累。今天的治愈来自牛肉拉面，便宜大碗又好吃！！ ,0,0,0,1564502340000
5216369254,小趴的微博,:台风天一会🌞一会⛈️以为这天气有彩虹硬要跑到楼顶去看 不过天空很蓝很清澈 夜晚天空飘着很多✨星星 ,1,0,0,1564502340000
6333111138,小祖宗的微博小窝885,#宋亚轩[超话]##宋亚轩决胜终章# ,0,0,0,1564502280000
3746638315,次元特工qw9800,:今天是个重要的日子，在正式进入台风吧差不多两个月后，马仑萌新以10秒刷报文的能力得到大佬的关注，这将是马仑追风以来伟大的进步，感谢06E(Erick)，感谢NHC，感谢所有TV（不是获奖感言[tv_斜眼笑]）[tv_亲亲][tv_亲亲][tv_亲亲] 来自：台风西马仑 http://t.cn/AiYPUtVc ,0,0,0,1564502280000
2594221165,稍息立正李先生,:雨丨听说三亚也即将台风~ 泰国·清迈国际机场 ,2,0,0,1564502280000
5070993974,戳樂樂的小酒窩,:#蒋梓乐[超话]# ,7,0,16,1564502280000
3142961975,匿名玩家糯米叽,:,1,0,1,1564502220000
6941733948,83914Atom,:#台风少年团[超话]#我的少年们，乘风破浪，勇敢前行。祝君武运昌隆,73,4,8,1564502220000
5205013166,耳东陈的小陈呐,:能在这种台风天一起约饭的，是真爱无疑了,1,0,2,1564502220000
6333111138,小祖宗的微博小窝885,#宋亚轩[超话]#👑#宋亚轩决胜终章# 🎵190712 外景录制想把全世界的快乐都给你 ❤️@TyphoonProject-宋亚轩 ,0,0,0,1564502220000
2707028141,毛毛cdq,:我知道，今天的幸运都是上帝给的，在景区逛的时候就不下雨，一进敞篷就下雨，要滑索道了就停了，玻璃隧道因为下了雨上去的时候全是雾蒙蒙的，上去没几分钟，云突然就散开了，听说蜈支洲岛明天因为台风要闭岛了～然而昨天我们已经去过啦～,1,0,0,1564502160000
5873744936,拾光与你simple,:台风夜风雨欲来 ,1,0,0,1564502160000
1189742593,飞天猪99joy,一起来看看如花用生命倾情演绎南海土台风的特点，是不是很容易理解哈,0,0,0,1564502160000
5225869215,爱无需理由wj,#李泽珑[超话]# 嘘🤫#明日之子李泽珑# http://t.cn/Aijsvzh8 ,1,0,0,1564502160000
6333111138,小祖宗的微博小窝885,#宋亚轩[超话]# ‼️‼️‼️‼️‼️‼️‼️请大家避一下雷http://t.cn/AiYvFi0f 请勿上当！！不要往别的链接打💰！！！投币之前一定要确认对象是否正确！以防上当受骗！打💰认准@宋亚轩的宇宙空间站 ,0,0,0,1564502160000
6362918426,babpfy,:台风要来了 ,0,0,0,1564502160000
5530682918,苦咖啡吆,:[推荐] 7号台风“韦帕”真的来了！9级大风和暴雨来袭！看最...。查看👉👉👉http://t.cn/AiYPy3Qj有惊无险，又过7点就在小编1号刚刚拎包转身手机“爆炸式”弹窗↓↓↓“台风、台风、台风”门都没出，电话又响了默默打开电脑码字（老板：快点，粉丝们要看）【南海热带低压生成】今天(7月30日)17时南海热带http://t.cn/AiYPy3Qj,0,0,0,1564502160000
,yukiprincess,:台风要来了吗？ ,0,0,2,1564502160000
,hexiao2022,:#美图手机[超话]#台风要来了 ,0,0,0,1564502160000
,GoddessWinry,:天气君来迟了😄  (“整个广东都在等台风，就像初恋里少女在等待男友，怕他不来又怕他乱来,1,0,2,1564502160000
5826335460,52赫茲Hertz,#TF家族[超话]# 👏#时代峰峻十周年庆典#  👏#漫威颱風#[赞]#宇宙家族#,0,0,0,1564502100000
1696768694,潮妈Z柔筠,:台风前的天空。 潮妈Z柔筠的微博视频 ,1,0,4,1564502100000
,李江山河女士,京韵大鼓《连环计》演唱:郎昊辰（郎士博）14岁 京韵大鼓   连环计   演唱   郎士博 14岁 ,0,0,0,1564502100000
5769161075,独孤的火把,:#7.30刷刷刷的补完作业！收拾东西收拾了好久。明天开学，但。。。台风要来了。。看明天怎么样吧！总之！高三冲鸭！over. ,0,0,0,1564502100000
5914132740,一只商东伟,:啥时候刮台风啊 我有点等不及了呜呜呜,0,0,0,1564502100000
,Wongxhang,:台风天 ,0,0,0,1564502100000
7187134517,is_t1ng,:P1快要打台风了P2手残丸子头 感觉像坨💩 珠海 ,3,0,0,1564502100000
,Lanisky张南华,:據說颱風叔叔即將蒞臨，爽啊！今年受厄爾尼諾影響，這個夏天十分炙熱（廣東相對較涼快） 深圳·民治 ,1,0,0,1564502100000
,果实想想,:台风来之前@一闪Onetake 果实想想的微博视频 ,0,1,0,1564502040000
5773616449,姑获鸟是种信仰丶,【预警铃定制】受热带低压影响，未来几天降雨频密，风力加大，童鞋们（特别是高三学子）要注意关注天气变化。当上下学时段有台风或强降雨影响，我们会向预警铃定制用户发布上下学天气提示，为学生和家长的出行安全提供气象服务保障。欢迎各位订制预警铃，及时掌握停课最新动态，定制渠道：“深圳天气”微信公众号、“深圳天气”APP和 i深圳进行定制。,0,0,0,1564502040000
6989302606,亮亮呀啊,:#张云雷[超话]#海口像是要刮台风了，大半夜风声呼呼的[骷髅]，一个人在学校补课的我,5,0,0,1564502040000
3735724974,三杯香_,:台风又要来了，吹点风到江浙沪吧,1,0,0,1564502040000
5271915254,iDXC的小号,:#丁程鑫C位加冕##丁程鑫 夏天是金色的##台风蜕变之战 丁程鑫##丁程鑫 破茧成蝶##丁程鑫的第七年# 丁程鑫 桃花笑眼 蜜糖腹肌 神仙卧蚕 狐狸眼睫 朱砂苏痣 齿如含贝 糯米软舌  苏神细腰 夏天请多露腿 玫瑰磁嗓 巴掌小脸@TyphoonProject-丁程鑫 ,3,0,1,1564501980000
,8毫米冲浪俱乐部,:#愛玩不怕頭磕破# 全球处于一个低压气流中，台风膨胀期将在5号之后接踵而至。swell数据来源msw#潮汐文化# http://t.cn/RQClLAp ,1,0,1,1564501980000
6605732820,要一个特别的名字,突然发现椅子上面有个镜子……于是请叫我们机场三侠客,0,0,0,1564501980000
2499083470,dangerousdays,":BACK TO SUMMER 2016台风天#2016 #typhoon #shanghai #summer #olympus #olympusom1 #fi @ Shanghai, China http://t.cn/AiYPywHr ",0,0,0,1564501980000
6859964209,想和你讲个长长的故事,:听说今晚会有个小台风反正我目前连雨🌧️都没有看到emmm……出门还是注意安全，关好门窗 ,0,0,0,1564501980000
