6654510632,申pE_myq,#吹哨人终极预告#《吹哨人》释出终极预告，阴谋、真相逐渐浮现，一场危及几百万生命的事故即将爆发，重重线索指向真相。影片由薛晓路执导，雷佳音、汤唯主演，讲述二人为揭露掩藏在组织内部的真相，踏上冒险之旅的故事，将于12月6日上映。@薛晓路 @雷佳音 #电影吹哨人# 新浪电影的微博视频 ,0,0,0,1577355687215
3950647610,清荷____,:隔壁院的节目单 我瞳孔地震 ,0,0,0,1577355687215
3229598164,wz丹子,【地震来了该怎么办？2分钟短视频教你如何保命,0,0,0,1577355687215
6086738734,不好意思不是网红,#如果iPhone12长这样# 哈哈哈哈哈哈哈哈哈哈2020最值得拥有的手机哈哈哈哈哈哈哈哈哈哈,0,0,0,1577355687215
,中华田园兔BN,:即将出院人逢喜事精神爽的17床青年女性：医生我想吐怎么办？一丝迷惑但仍面无表情试图保持专业性的我：拿塑料袋接住。精神女性（用“死鬼！”的感觉打了一下我胳膊）：我是说这样犯恶心有没有问题啦！~哎呀你叫什么名字（翻找工牌）我瞳孔地震：没问题正常的我姓丁直女可怕！ ,0,0,0,1577355687215
1788478347,禿瓢TPIAO_,ACCA13区监察课 Regards 戒指 商品预告 http://t.cn/AiFhS2su ,0,0,0,1577355687212
1292872153,馋猫科技,:#微信公众号后台崩了# 能让朋友圈刷屏的三件事：北京下雪，四川地震，微信公众号崩溃,0,0,0,1577355687212
,地震讯息,:【欧洲地中海地震中心】发布，2019-12-26 17:58:34 在 安托法加斯塔，智利（纬度:22.23°S 经度:68.92°W http://t.cn/AiFhRnUa） 发生3.5级地震，震源深度:119.0公里，查看详细http://t.cn/AiFhRnUb #Apphttp://t.cn/R0R71yZ ,0,0,0,1577355687212
6878786484,足球小将韦小宝,:是因为今天日食的影响吗？大量的鸟从万绿园飞到这几颗树上，上午发现很多电瓶车的报警声自动响起！会发生地震？ 海口 足球小将韦小宝的微博视频 ,0,0,0,1577355687211
1878642131,snowvotive_,在研究室被同学无心一段话一击毙命了。她说，“你搞bjyx，哪有那么多理由。你就是想相信爱情。无论怎么害怕被骗被伤害，说患上了爱情ptsd，你就是想相信。就算自嘲运气不好你不配。光看到两个不该有真感情的人暗地里相爱，你就被打动了，就穷凶极恶地想去证明世上有爱情正在发生”我：😭😭😭 ,0,0,0,1577355687211
,贺州日报官微,:【贺州这群“地震中失去双亲的年轻女老师”获刑罚！涉案金额500余万元】在贺州成立公司，冒充汶川地震中失去双亲的年轻女老师，以救助病人需献爱心、过生日等借口进行诈骗……这33人团伙诈骗500余万，昨日领刑获罚！12月24日上午，钟山县人民法院在贺州市中级人民法院一审公开宣判李振华、杜清等33人网络诈骗一案，涉案金额500余万元！http://t.cn/AiFh8jjv,0,0,0,1577355688380
,加拿大枫叶之路移民咨询,:#加拿大新鲜事# 6.2级强震！平安夜温哥华岛附近迎来两天之内第七震夜晚上7时36分左右，温哥华岛附近海域再次录得里氏6.2级强震！这也是周一先后发生6次强烈地震之后，温哥华岛附近海域48小时之内录得的第7次强烈地震，强度也要高于之前的6次。#加拿大移民# ,1,0,0,1577355688379
6455646744,推文娘,:#分享基地[超话]#《流量今天真香了吗[娱乐圈]》by鱼西球球娱乐圈  励志人生  甜文  爽文娱乐圈第一扳手自带万人迷体香受×前期性冷淡后期醋缸子占有欲极强攻文案:    时庚作为一个男人，偏偏有着正常男性    闻了就会迷上的体香，在外界风言风    语中，一路从十八线爬上了二线。    自从某时姓十八线男星一夜爆火之后，    娱乐圈发生了十级地震，以他为震源，    扩散至全娱乐圈的男性，地震代码是    ：11111011111……    可有一个男人，他自带防震体系，视地    震如无物，视时庚为粪土——恶臭无比    的那种。    时庚：很好，男人，你引起了我的注    意。    撩人不成反被撩，掰男不成反被艹。    时庚发誓：这辈子他再不知好歹不知死    活不知羞地去这样勾引一个男人，他就    表演一个在线去shi！    吃饱喝足的某真香影帝：嗯？你还想勾    引谁？我满足不了你？    时庚：……满！足！得！不！得！了！    我求求你快睡吧，别bb了！,6,0,2,1577355688379
7308262476,翔云笑语,:发布了头条文章：《大洪水的罪魁祸首，大地震成为犯罪嫌疑人》 #历史# #翔云笑语[超话]# 海啸当中，最经常发生的是地震所引起的海啸。当地震在深海海底或者海洋附近发生的时候，地壳运动会造成海底板块变形，板块之间出现滑移，这将会导致海水大量的逆流，引发海水开始大规模的运动，形成海啸。 http://t.cn/AiFhQZdv,0,0,0,1577355688376
6011462873,我们的天空,:#地震男孩回乡报喜# 从小立下当兵志今日回乡把喜报祝贺,65,3,21,1577355688376
,元宝淘车,:近日据外媒报道，三菱将在2020年1月开幕的东京改装展上推出欧蓝德PHEV车型的特别版本——欧蓝德PHEV NERV版车型这台与日本知名动漫《新世纪福音战士》中某机构（漫画中“人类补完计划委员会直属特务机关”的缩写也是NERV）同名的特别版车型确实也肩负着特别的工作任务：在遭遇地震等灾害的区域可临时恢复当地的资讯通信。据了解，欧蓝德PHEV NERV版车型在欧蓝德PHEV基础上安装了Kymeta u7卫星天线系统，且随时可连接日本准天顶卫星系统（QZSS）进行安全确认。该车型共计推出两台，分别服务于东京和札幌两地，两台车都将于2020年2月投入使用。欧蓝德PHEV搭载4B12 MIVEC 2.4L自然吸气发动机，最大功率94kW（128Ps）/4500rpm，最大扭矩199N·m/4500rpm；前后轴各搭载一台电动机，前轴电机最大功率60kW（82Ps），后轴电机最大功率70kW（95Ps），电池电量为13.8kWh，纯电续航为65km（日本国土交通省数据）。,0,0,0,1577355688376
6452382790,爱起起的皮皮鸟,:每次公司有外面的人来就跟地震一样，关门声音震耳欲聋，仿佛没有长手一样。。。。。 ,0,0,1,1577355688375
2153365887,君Jennie,:哈哈啊哈哈哈哈哈！！刚才看到华晨宇的采访，记者问，地震时你在洗澡，只能挡一个部位？挡哪里！挡脸,1,0,0,1577355688373
6452382790,爱起起的皮皮鸟,:每次公司有外面的人来就跟地震一样，关门声音震耳欲聋，仿佛没有长手一样。。。。。 ,0,0,1,1577355688814
2153365887,君Jennie,:哈哈啊哈哈哈哈哈！！刚才看到华晨宇的采访，记者问，地震时你在洗澡，只能挡一个部位？挡哪里！挡脸,1,0,0,1577355688811
7014199675,笑傲2012勇,:【老井水温突升至55度被疑地震前兆，专家：水泵漏电，与地震无关,0,0,0,1577355688810
6605493968,咕嘟一口橙汁,:吃饭吃到一半我姐妹问我怎么突然瞳孔地震了，是发生什么事了吗？我艰难地抬起头露出一个苦笑。 ,0,0,2,1577355688812
,地震讯息,:【美国地质勘探局】发布，2019-12-26 17:28:57 在 伊基克，智利（纬度:21.0878°S 经度:70.4989°W http://t.cn/AiFhYcsS） 发生4.3级地震，震源深度:51.52公里，查看详细http://t.cn/AiFhYcsC #Apphttp://t.cn/R0R71yZ ,0,0,0,1577355688813
6056744113,丁和火,:最近很神经兮兮，不是梦见高考时候地震，就是梦见成绩出来，好多个数字我还来不及细算就醒了,0,0,0,1577355688813
2070213285,天空菌,:#地震男孩回乡报喜#从小立下当兵志，部队磨砺建功勋荣立三等功，祝贺,23,0,0,1577355688814
5121478758,六安裕安检察,:【转发！#致敬无言的战士#】搜救犬沈虎，曾在汶川地震中救出15人；缉毒犬尔腾，曾参与执勤2982天缴毒100公斤；警犬卡拉完成任务后中暑倒地……它们是无言的战友，无怨无悔保家卫国。救灾、缉毒、反恐…哪里有危险，哪里就有它们的身影。转发，向无言的英雄致敬！ ,0,0,0,1577355688812
1750928721,亚尔斯兰2,:继续投保平安的房产保险，丰俭由人，汽车每年都要几千的保险，房子基本是每个家庭最大宗资产，美中不足不保地震。。 ,1,1,1,1577355688809
,地震讯息,:【美国地质勘探局】发布，2019-12-26 17:26:41 在 日本大船渡市（纬度:38.7817°N 经度:141.5243°E http://t.cn/AiFhWuX7） 发生4.9级地震，震源深度:63.5公里，查看详细http://t.cn/AiFhWuX2 #Apphttp://t.cn/R0R71yZ ,0,0,0,1577355688809
2891747943,双流残联,:【点赞！今日，立功喜报送到“地震男孩”程强家中】隆冬时节，寒意正浓。德阳市什邡市湔氐镇太乐村内，程强家外却喜气洋洋。“程强，又立功了!高不高兴?”“高兴!”乡亲们的声音中，满是骄傲。12月26日，在一片爆竹声中，“地震男孩”程强的立功喜报被送到家中。点赞！今日，立功喜报送到“地震男孩”程强家中 ,0,0,0,1577355689293
,灵魂魂灵头,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 #学生时代做过的傻事# ,0,0,0,1577355689293
1919084887,釜瑚檀,:『200年来死伤最惨重的海啸：印度洋海啸，9.3级地震，22.6万人死亡』http://t.cn/AiFhOABd ,0,0,0,1577355689293
,地震讯息,:【美国地质勘探局】发布，2019-12-26 17:24:35 在 金贝，巴布亚新几内亚（纬度:5.4887°S 经度:150.8466°E http://t.cn/AiFh0fzP） 发生5.2级地震，震源深度:121.95公里，查看详细http://t.cn/AiFh0fzZ #Apphttp://t.cn/R0R71yZ ,0,0,0,1577355689291
